	name	lenght	energy	x	y	z	dx	dy	dz	
	Epair	457559.5524839947	17598928.892019767	-5.462201886646177	3.1268478572670757	-457559.5522380873	-4.39329774181616e-06	0.00010606842041449962	-0.9999999943650667	
	Epair	457875.4761325616	17597801.019720715	-5.463217989991903	3.160328382345646	-457875.4758848785	-3.686426757985713e-06	0.00010626300879369812	-0.9999999943472637	
	Epair	459514.5932554986	17575379.16841115	-5.466721855112744	3.3415294049997217	-459514.59299779596	-9.784397121988658e-07	0.00011315987739153778	-0.9999999935969145	
	Epair	459731.7269479578	17574271.935932428	-5.466885388561035	3.3660807137195388	-459731.7266888671	-1.28645767056434e-06	0.0001142752968892608	-0.9999999934697228	
	Epair	462503.81431558	17426620.950435217	-5.474100302647249	3.6726771460758614	-462503.8140395248	-3.0772939951441257e-06	0.00011000173500557362	-0.9999999939450464	
	Epair	463017.0070552893	17423834.12980685	-5.474724535247588	3.7285852564548465	-463017.0067761883	-6.766176737922037e-07	0.0001090630907275343	-0.9999999940523642	
	Epair	463496.28511972836	17421539.340026014	-5.473855148666811	3.780750996367255	-463496.2848377877	2.145133702636676e-06	0.0001074302945448672	-0.999999994227037	
	Epair	464632.6157043038	17412463.143442683	-5.471701067429423	3.9034608331727547	-464632.61541573546	-1.2966665385927335e-06	0.00010830432495391146	-0.9999999941342178	
	Epair	465185.9040622126	17403990.15053899	-5.471698898136336	3.9629464543628825	-465185.90377044654	1.0634831262430905e-06	0.00010876221522934308	-0.9999999940847966	
	Epair	465260.4632782267	17400484.920021694	-5.471530341634245	3.9712316269775476	-465260.4629860001	2.7378991835072793e-06	0.0001119096962195747	-0.9999999937343337	
	Epair	466129.3948912976	17342718.87320002	-5.468131479564279	4.068964137206875	-466129.3945935681	4.247938191066534e-06	0.00011637395184350822	-0.999999993219501	
	Epair	466261.8687410459	17341966.338111587	-5.467333809241158	4.084489581353723	-466261.8684424042	6.768782411109146e-06	0.00011773707250011392	-0.9999999930460545	
	DeltaE	466735.51559136825	17339982.57477554	-5.4636210419046805	4.14115412552495	-466735.5152893225	9.88063101594834e-06	0.00011987518118211083	-0.9999999927661287	
	Epair	467387.9744040791	17338190.941657525	-5.457407113267906	4.220983409664836	-467387.97409712005	6.4829393014326724e-06	0.00012531140545655016	-0.9999999921274833	
	DeltaE	467827.976138632	17329556.18525176	-5.455167254216987	4.276261402399485	-467827.97582819493	3.425409811403406e-06	0.00012335526803334111	-0.9999999923858438	
	Epair	468039.98099597933	17319131.225480404	-5.4544224744526835	4.302186897897296	-468039.9806839558	5.2928517700057555e-06	0.0001216380198426206	-0.9999999925880605	
	Epair	468466.97515277116	17315892.04310063	-5.453108219432424	4.354329298085117	-468466.9748375619	2.0656255557823372e-06	0.00012108334075859459	-0.9999999926672504	
	Epair	468840.1956066882	17314099.225921206	-5.452230009215364	4.400119202366695	-468840.19528866897	4.074865026410284e-06	0.00012518999843738208	-0.9999999921554014	
	Epair	468883.1501008823	17308469.354904834	-5.452092841725497	4.4055131541813015	-468883.14978252415	2.6849278249003838e-06	0.0001258538411025072	-0.9999999920767724	
	Epair	469042.1996194973	17307117.25118943	-5.451466508759695	4.425574587898037	-469042.19929987274	3.0340259511816165e-06	0.00012631172236897645	-0.9999999920180432	
	DeltaE	469359.13542828534	17305291.203019917	-5.450416910382613	4.465365411496451	-469359.1351061612	2.121999156825259e-06	0.00012651447248145225	-0.9999999919947642	
	Epair	469827.42401387554	17303707.11615237	-5.450855021490513	4.524025766434334	-469827.4236880771	-1.959181353759558e-06	0.00012419410658478554	-0.9999999922859643	
	Epair	470984.48828420055	17297070.92548223	-5.453064236114824	4.667376620588655	-470984.48794951994	-5.85416439809337e-06	0.00012446987210728446	-0.9999999922364614	
	Epair	471003.78552971856	17295204.968629587	-5.453179439427083	4.6697756690696375	-471003.78519488854	-5.6618072237965136e-06	0.00012399529271237244	-0.9999999922965273	
	Epair	471714.53756983933	17288848.628939454	-5.458513837390607	4.759834620522462	-471714.5372292836	-9.048246275735433e-06	0.0001295161440424008	-0.9999999915718204	
	Epair	472344.6072391372	17260464.315951996	-5.46421329399251	4.842153138659348	-472344.60689317825	-7.234572377169321e-06	0.00013019653499089494	-0.9999999914982332	
	Epair	473923.16426405014	17250952.72546782	-5.474720014852203	5.050934626506598	-473923.1639042493	-3.2339791436622715e-06	0.0001328803571476148	-0.9999999911661476	
	Epair	474254.89834092633	17244833.67333338	-5.475178484880007	5.0944559760838395	-474254.8979782703	2.2471815168841293e-07	0.00013183552948224173	-0.9999999913096429	
	Epair	474711.36504683626	17242959.561368555	-5.474749952203915	5.154020014514122	-474711.3646802938	2.5044143875321225e-06	0.00012892233594219088	-0.9999999916863511	
	Epair	476763.4212102022	17234142.141322147	-5.483869389637067	5.415420048748951	-476763.4208269903	-5.0648073812679315e-06	0.0001314415645895395	-0.9999999913487029	
	Epair	477390.9592279557	17231044.48641255	-5.486162069036392	5.498683782232656	-477390.95883921575	-2.9037685256631985e-06	0.0001315629413971506	-0.9999999913413518	
	Epair	478081.9127540931	17228423.567208912	-5.488492606643959	5.592187393724604	-478081.9123590225	-4.559140352146215e-06	0.00013745566781410686	-0.9999999905425483	
	Epair	478105.22954431234	17227056.283274207	-5.488597924215898	5.595401787883017	-478105.22914901987	-4.559848151757652e-06	0.00013794794324606334	-0.9999999904747577	
	Epair	478151.18100299203	17226154.011969164	-5.488818419994791	5.601706624087049	-478151.1806072665	-4.818084053000674e-06	0.0001370966416247581	-0.9999999905906198	
	Epair	479313.6898058325	17218094.29737983	-5.490770198695196	5.763253343716994	-479313.6893988807	-8.812879091510383e-07	0.00013805158666384168	-0.9999999904704627	
	DeltaE	481472.3051613344	17212543.036158577	-5.491009048467112	6.064087985891793	-481472.3047334197	-7.673909128750171e-06	0.00013833302118282126	-0.9999999904025145	
	Epair	482366.1251836045	17206880.499052975	-5.497889845365684	6.1882313013188845	-482366.1247470421	-2.2220420129246165e-06	0.00014076294863254744	-0.9999999900903987	
	Epair	485095.8703453753	17153015.010466736	-5.495699661487096	6.583844303348942	-485095.86988014454	2.371444279089492e-06	0.00014280081780740852	-0.9999999898011226	
	Epair	485311.48072921095	17149085.747739024	-5.49518972111536	6.614365428235916	-485311.4802618193	2.427701283751289e-06	0.0001423814170252756	-0.9999999898607903	
	Epair	486317.8935516233	17145403.624160834	-5.495793789124458	6.760985950417203	-486317.8930735511	2.2292971432342426e-06	0.00014409123904953933	-0.9999999896163436	
	Epair	486397.3091968976	17140780.09618645	-5.495687179646824	6.772382444584476	-486397.30871800764	1.1883376956103437e-06	0.0001423661333903337	-0.999999989865207	
	Epair	486663.57212109567	16898292.14951485	-5.495714296600408	6.810182041422248	-486663.5716395226	-5.161838763653397e-07	0.00014218555833601804	-0.9999999898914713	
	Epair	486756.0218076425	16891596.024121314	-5.495712143946517	6.823388407640775	-486756.0213251262	-2.1030069636472827e-07	0.00014294358789211704	-0.9999999897835143	
	Brems	487807.94029220456	16744483.085826486	-5.490361259987723	6.97946524221728	-487807.9397980958	6.288659845797955e-06	0.00014679370813177857	-0.9999999892060011	
	DeltaE	489306.6880364677	16735254.065135038	-5.479079566877518	7.193203848524914	-489306.68752707564	1.3220342702908354e-05	0.00014345829362275521	-0.9999999896224413	
	DeltaE	489943.0979615243	16732866.99043921	-5.470980839975474	7.286601604714902	-489943.0974452273	1.531272013730282e-05	0.0001487792534848033	-0.9999999888150981	
	Epair	490007.80786156846	16730574.302413596	-5.470006206328811	7.296247577286648	-490007.80734454514	1.4759012990124408e-05	0.0001488563007440422	-0.9999999888119575	
	Epair	490125.61447864963	16729298.037004547	-5.468307938709962	7.313721465534907	-490125.61396031815	1.4122063807599552e-05	0.00014911228379577637	-0.999999988783018	
	Epair	491256.4376625745	16693870.636873597	-5.457369309184422	7.4896254343284445	-491256.4371305088	6.354752107030788e-06	0.0001597251090339266	-0.9999999872237242	
	Epair	491302.1351401308	16692912.871476673	-5.457072086347737	7.49690565964442	-491302.1346074843	6.11345915575041e-06	0.00015867852287020553	-0.9999999873918469	
	DeltaE	491707.119441941	16689293.824649658	-5.455415557274142	7.561104197576866	-491707.1189042026	3.502791371730992e-06	0.0001610884470897232	-0.9999999870190922	
	Epair	492679.58856057614	16686228.455193268	-5.45094428665489	7.71608771874967	-492679.5880104775	3.712361535351358e-06	0.00015886513821557218	-0.999999987374014	
	Epair	492989.74351500213	16677183.135750052	-5.450191270995152	7.7661782120699145	-492989.7429608577	1.2124389055983394e-06	0.00016231031251547735	-0.999999986826917	
	Epair	493313.5268929988	16670634.98495482	-5.450723221621203	7.818740175910198	-493313.52633458754	1.6007373091037318e-07	0.0001623595096539522	-0.9999999868196527	
	Epair	494075.55774776504	16614429.30521745	-5.450769197761823	7.940604890355751	-494075.55717960943	-1.342632371038518e-06	0.00015794131518985735	-0.9999999875263399	
	Epair	494585.490339601	16604107.522603963	-5.451871490592501	8.020604817652472	-494585.48976516887	-2.4576211713437482e-06	0.0001564927306760926	-0.9999999877519634	
	Epair	495352.28818796814	16594672.455055296	-5.450910142203633	8.143226658034123	-495352.28760373086	1.2355223867838565e-06	0.00016067433518373155	-0.9999999870910865	
	DeltaE	496620.05523681693	16590400.595543977	-5.4555636541032255	8.348197858873622	-496620.0546360013	-8.003153791669322e-06	0.00015980375237246918	-0.9999999871993258	
	Epair	497765.4970618557	16587032.133964716	-5.4596242023854336	8.532421337536121	-497765.49644621834	1.2615379512491698e-06	0.00016064984331031612	-0.9999999870949888	
	Epair	497908.0160466894	16585268.723224802	-5.459659261830951	8.55541052129965	-497908.0154291979	-9.630890130046273e-07	0.00016162260117152426	-0.9999999869385743	
	Epair	499559.0568451207	16571031.774317535	-5.456757141195446	8.822903136758805	-499559.0562059577	-2.862416066195804e-06	0.0001573914943472915	-0.9999999876098327	
	Epair	500191.6850512359	16568589.739942085	-5.458801204692966	8.92360899599264	-500191.68440405413	-3.6714184063497663e-06	0.00016118395681409336	-0.999999987003097	
	Epair	500216.69120586535	16565434.114187354	-5.458884315783044	8.927631606523326	-500216.6905583599	-3.0199987153338695e-06	0.00016052184397006316	-0.9999999871117792	
	Brems	500239.1690767247	16564558.066882845	-5.458955415029841	8.931232307454403	-500239.1684289307	-3.45953691831431e-06	0.00016002563956783877	-0.9999999871898837	
	DeltaE	502007.6115202212	16559181.88557238	-5.461405845494102	9.210896872895505	-502007.61085031216	9.153654552781782e-07	0.0001602951291231019	-0.9999999871522874	
	Epair	502136.28245898033	16545157.785356253	-5.461364381087375	9.231552915311413	-502136.2817874133	1.662285993507436e-07	0.00016073328833077265	-0.9999999870823618	
	Epair	503192.84765836573	16498148.485783182	-5.461841794576896	9.398082021918018	-503192.8469736749	-3.3054968325917324e-06	0.00015740303090284625	-0.9999999876066504	
	Epair	505689.2307136345	16487482.178404134	-5.462376545417651	9.815674650783446	-505689.2299940163	2.0677606249334314e-06	0.00017325733746072436	-0.9999999849887803	
	Epair	506741.4200628947	16483295.376591094	-5.462741104777511	9.99697914281719	-506741.4193276559	2.2284946084028123e-06	0.00017079839649056193	-0.9999999854114414	
	Epair	506903.089673111	16481526.696692146	-5.4624533241897675	10.024357425936266	-506903.08893555374	2.0676273619806934e-06	0.00016923492394576496	-0.9999999856776033	
	Epair	508133.2021849917	16477111.509393623	-5.463119420980261	10.223387842189561	-508133.2014313328	-4.242824970824256e-06	0.00015825203816638935	-0.999999987469116	
	Epair	508393.5670834237	16467249.712186862	-5.464190210362042	10.264291059389043	-508393.5663265497	-4.55715380812215e-06	0.0001559822194176326	-0.9999999878243604	
	Epair	509124.5119778577	16464708.161386887	-5.468858355177984	10.37747219006747	-509124.5112122061	-6.898192990377208e-06	0.000150625125541172	-0.9999999886322138	
	Epair	509272.7722505934	16463768.446722917	-5.469846773712034	10.39966427618989	-509272.7714832776	-6.104072280097382e-06	0.0001489745521660907	-0.9999999888846322	
	Epair	509795.00294806226	16456975.63436587	-5.4726137081722035	10.47707943991644	-509795.00217500114	-5.262428445609745e-06	0.00014475203051100277	-0.9999999895095488	
	Epair	511155.66519876174	16452210.417469539	-5.47750316524004	10.673080957082316	-511155.6644115749	-2.919576709580128e-06	0.0001402656754861584	-0.9999999901584787	
	Epair	512462.4447493355	16448136.613601254	-5.477652967101627	10.859220730128202	-512462.4439488916	-2.776595355284598e-07	0.00014719038968546443	-0.9999999891674266	
	Epair	513448.05558908056	16387225.783267185	-5.475420028739706	11.005403106446952	-513448.0547777934	5.410355981980413e-06	0.00014768616009568425	-0.9999999890797336	
	DeltaE	513805.1444075459	16385949.811292363	-5.473348943969506	11.058318262711019	-513805.14359233214	5.856793633098779e-06	0.0001511969036292994	-0.9999999885525677	
	DeltaE	514440.1155674381	16381854.555056486	-5.468684630913711	11.152231010336095	-514440.11474526225	8.047137454805104e-06	0.00014743783016154093	-0.9999999890986354	
	Epair	515907.2457744505	16369608.793513801	-5.461631826283833	11.372203426676016	-515907.244935767	1.4049455181103566e-06	0.00015316583937287167	-0.9999999882690963	
	Epair	516011.8158746406	16366565.721798489	-5.461412266721396	11.38826963228293	-516011.8150347227	2.2340647965378813e-06	0.00015394392383861856	-0.999999988148109	
	Epair	516902.83983349684	16335323.448731536	-5.4615582858119485	11.526410136117667	-516902.8389828705	-4.5598600202264276e-06	0.00015263298685990476	-0.9999999883411599	
	Epair	518115.8691826088	16330684.054255156	-5.468575723849816	11.70712633277254	-518115.86831850064	-4.489349325183757e-06	0.00014422991945633315	-0.9999999895887584	
	Epair	519369.58324554074	16307457.102008892	-5.466225365745858	11.88813851819825	-519369.582368363	6.697341128886534e-06	0.00014394689104169816	-0.9999999896171894	
	Epair	519799.4203880837	16298135.713320032	-5.463510087409352	11.95011279857675	-519799.4195064296	7.3701352142010196e-06	0.0001453867519560634	-0.9999999894041569	
	Epair	521648.4406883286	16292576.442354072	-5.452230245879845	12.207834914189851	-521648.43978867895	5.6242781449417685e-06	0.000125770296310247	-0.9999999920750703	
	Epair	523556.2590925337	16285139.360264355	-5.449605260887737	12.437805670563408	-523556.25817902177	2.544295973586998e-06	0.00011501496587309743	-0.9999999933825123	
	Epair	523978.10025770194	16275982.868720135	-5.449037037282874	12.487639838277756	-523978.099341246	1.7701530799273013e-07	0.00011910354617967504	-0.9999999929071272	
	Epair	524188.030765333	16270412.147745103	-5.449260302426476	12.512770592777667	-524188.02984737273	-1.5816862559577938e-06	0.00012074625459071132	-0.9999999927088903	
	Epair	525398.1616873441	16266329.359696358	-5.451314839313449	12.65849108305464	-525398.1607606084	-6.131675650849463e-06	0.00012363611735012974	-0.9999999923382266	
	Epair	525520.2742172505	16263494.077331798	-5.452210488060973	12.673778779712702	-525520.2732895546	-7.828959185748274e-06	0.00012521142955022074	-0.9999999921303727	
	Epair	526381.8491681775	16259334.868190793	-5.45861867646201	12.780514879500425	-526381.8482338462	-8.384989831422874e-06	0.00011996410534121041	-0.9999999927691227	
	Epair	526471.2736773274	16255998.796651032	-5.45936450037513	12.791291355947987	-526471.2727423438	-8.845289446750258e-06	0.00012090648582671413	-0.9999999926516612	
	Epair	526717.3866941442	16196389.55042333	-5.461599427685845	12.82079543098509	-526717.385757382	-1.0162046619499563e-05	0.00012064909687680495	-0.999999992670234	
	Epair	527056.4016021022	16195207.841279052	-5.464525861674738	12.861814760518513	-527056.4006628458	-7.98521681488521e-06	0.00012383569612644946	-0.9999999923004482	
	Epair	527100.3182335853	16183543.223660922	-5.464865846427843	12.867232347278325	-527100.3172939935	-7.140263755224709e-06	0.0001229375977522575	-0.9999999924176517	
	Epair	527175.5953233702	16182580.656496605	-5.46547117566983	12.876458871319027	-527175.5943832105	-7.673978090142281e-06	0.00012211156910433115	-0.9999999925149072	
	DeltaE	529813.3883611619	16175246.56223833	-5.478562638403789	13.194164288557266	-529813.3874018369	-3.0068931348587887e-06	0.00012138469161523718	-0.9999999926283274	
	Epair	532084.3218081392	16164914.497733356	-5.4856974293477405	13.48001071252166	-532084.3208308129	-2.858244779926455e-06	0.00012619776438373405	-0.9999999920329471	
	Epair	534121.2076274281	16158712.346587544	-5.4823528018950265	13.731994191931674	-534121.2066345125	2.131856503530751e-06	0.00011543570576074117	-0.9999999933349962	
	Epair	534404.4584329616	16150463.189468574	-5.4816954240224	13.764398864300288	-534404.4574381916	1.4530229837376354e-06	0.00011152910241182916	-0.9999999937795437	
	Epair	535701.9102289159	16135904.401015304	-5.478454499371987	13.905938169073753	-535701.9092264215	1.840372424853618e-06	0.000105715374587583	-0.999999994410406	
	Epair	535751.0646781445	16133181.69377999	-5.478323262979554	13.911113817775188	-535751.0636753775	2.7507575314084107e-06	0.00010466190902456736	-0.9999999945191287	
	Epair	536112.6010500909	16131831.584571939	-5.476819150291262	13.94976587545864	-536112.6000452546	5.042582794866621e-06	0.00010541058810684661	-0.9999999944315597	
	DeltaE	537545.5958001016	16127169.767456971	-5.47419316759168	14.106307712251743	-537545.5947867126	-8.738504935513271e-07	0.00011310067739723622	-0.9999999936037061	
	Epair	537578.5648465784	16125193.180050826	-5.474232000996287	14.110063306879635	-537578.5638329755	-1.1616539372612768e-06	0.00011488773648873576	-0.9999999933996987	
	Epair	540287.2583277005	16093070.22761194	-5.454841743769756	14.434067193606095	-540287.2572946501	1.1920430513304216e-05	0.0001204842018724224	-0.9999999926706996	
	Epair	541257.531411556	16090333.234153062	-5.4395787923042995	14.55452979480334	-541257.5303709075	2.4780442756257835e-05	0.00012561395814394757	-0.999999991803501	
	Epair	542234.3197887823	16086471.765863234	-5.409739914344676	14.68107976905	-542234.3187394803	3.7054596064077844e-05	0.00013242329784798732	-0.9999999905454829	
	Epair	542285.891020899	16084554.719053669	-5.407820141837729	14.68790174256031	-542285.8899711102	3.802551460912076e-05	0.0001324355101759635	-0.9999999905074174	
	Epair	542298.5898427581	16082519.83859018	-5.407343951941326	14.689586031643875	-542298.5887928486	3.7101601123233644e-05	0.00013289635364207035	-0.9999999904809846	
	DeltaE	544540.016137627	16076126.21944808	-5.33269118946708	14.983698264273249	-544540.0150671779	3.4557340011598725e-05	0.00012801710899304356	-0.9999999912086744	
	Epair	545735.7514009848	16068917.454482988	-5.295013637024791	15.137998567035277	-545735.7503199865	2.942442367608399e-05	0.00013233997799772955	-0.9999999908101362	
	Epair	547045.719301369	16036141.220396511	-5.251538507312729	15.318825142432383	-547045.7182071687	3.9003717205575066e-05	0.00014344601713314428	-0.9999999889509446	
	Epair	548443.1240816386	16030485.89904921	-5.20204753429773	15.517947347437131	-548443.122972375	3.52408942228404e-05	0.00014379895133761084	-0.9999999890399399	
	Epair	548800.796714942	16027060.980773838	-5.189405656419361	15.56920086759287	-548800.7956017826	3.337175153901969e-05	0.00013995162857319442	-0.9999999896499033	
	Epair	550693.169135619	16021166.640428951	-5.118429831136712	15.841151691625678	-550693.1680015876	4.1374975921620874e-05	0.00014995094884922075	-0.9999999879013814	
	Epair	551120.1753216721	16019105.304844128	-5.100843991269583	15.905284432622668	-551120.1741824625	4.270681825933383e-05	0.00015136013472247378	-0.999999987633088	
	Epair	552312.307432022	16014623.973928303	-5.048008801459822	16.081467750790246	-552312.3062786226	4.875000593892211e-05	0.0001431653967559822	-0.9999999885635223	
	Epair	552623.0534750726	16012350.628093585	-5.033070758869198	16.126145029560227	-552623.0523181024	4.805374197103287e-05	0.0001453953711474721	-0.9999999882754812	
	Brems	553263.82448857	15351015.912604785	-4.998546602852377	16.21950750769034	-553263.8233238681	5.439312869883194e-05	0.0001469599615216163	-0.9999999877220478	
	Epair	553454.9238346098	15347327.882025676	-4.988325981368497	16.24733041796696	-553454.9226676092	5.430705761227496e-05	0.00014634763403857087	-0.9999999878165259	
	Epair	554110.7090624832	15341274.997449934	-4.954275397788015	16.344040380466527	-554110.7078874675	4.941011371953005e-05	0.00014531384210356195	-0.999999988221233	
	Epair	555236.7295093779	15337152.777054297	-4.897863231874319	16.507442401613957	-555236.728321093	5.659563304784097e-05	0.0001436741477821375	-0.9999999880773058	
	Epair	555497.7025427865	15331145.596228048	-4.883550321485385	16.544633081389463	-555497.7013514591	5.45573090612335e-05	0.00014155136397783885	-0.9999999884933247	
	Epair	555798.4990345854	15312707.357132986	-4.866739569388302	16.586596827202474	-555798.4978398612	5.5467567696059665e-05	0.00013873048791451545	-0.9999999888385693	
	DeltaE	556819.0748337917	15309692.745296441	-4.811626627512291	16.732582810525287	-556819.0736271383	5.518924191565361e-05	0.00014454298940104167	-0.9999999880307049	
	Epair	557009.5508638816	15304825.486463735	-4.80074435116884	16.75997528471568	-557009.5496549476	5.8246426510175225e-05	0.0001415967892620195	-0.9999999882788205	
	DeltaE	557273.6109986166	15301343.718576431	-4.785063133546695	16.797380118205155	-557273.6097865676	6.150112373441894e-05	0.00014120194701554718	-0.99999998813978	
	Epair	557383.6665185923	15299197.454811793	-4.778441050185023	16.812760199979138	-557383.6653052694	5.857539185317012e-05	0.00013825394357881496	-0.9999999887273543	
	DeltaE	559223.9816463431	15290706.086643483	-4.671993131751775	17.067765682318417	-559223.980412274	5.734173309712311e-05	0.00014052795891250782	-0.9999999884818782	
	Epair	559655.8267999059	15281999.859872144	-4.647911892384062	17.129212111633077	-559655.8255607937	5.2917431654124135e-05	0.00014298607367461776	-0.9999999883773331	
	Epair	559774.0697308015	15266456.961951368	-4.641555122386633	17.145972440099506	-559774.0684903307	5.4479742045220556e-05	0.00014051592514838018	-0.9999999886435852	
	Epair	559876.1435177587	15265818.89874605	-4.635949577532748	17.160379613556334	-559876.1422761172	5.429421775368014e-05	0.0001401663057117818	-0.9999999887027412	
	Epair	560063.2131090956	15263767.048886394	-4.625899302830368	17.186636518803667	-560063.2118653414	5.369150222954146e-05	0.00013975838395580625	-0.9999999887923772	
	Epair	560499.0275941724	15260229.615143228	-4.603657518434451	17.248790233680726	-560499.0263454186	5.010709842242662e-05	0.00014101818399473614	-0.9999999888015441	
	DeltaE	561288.1700244872	15257606.724500544	-4.564705652197341	17.357560027812333	-561288.1687672761	5.0351974338874115e-05	0.00013178521074727078	-0.9999999900486373	
	DeltaE	561561.1276462069	15256042.400577998	-4.550719135679887	17.394103965144595	-561561.1263861911	5.1820284216128966e-05	0.000136509892155409	-0.9999999893398225	
	Epair	561686.6326025333	15253119.129595771	-4.544027477825221	17.411401940346742	-561686.6313411471	5.3531679083820026e-05	0.00013969312411884623	-0.9999999888100639	
	Epair	563412.3293765709	15235150.973110113	-4.4581965093313505	17.637644436312044	-563412.3280982197	4.600356074158201e-05	0.0001233188606689687	-0.9999999913380342	
	DeltaE	563509.4690769715	15233724.346044002	-4.453817515708194	17.649551992761634	-563509.4677977918	4.4254824669077885e-05	0.0001226012393356118	-0.9999999915051919	
	DeltaE	563522.0043257782	15227454.841613794	-4.453263760995985	17.65108757520065	-563522.0030464922	4.411297548018851e-05	0.00012201163762106145	-0.9999999915835714	
	Epair	563700.1325555434	15223629.042467466	-4.44498129855916	17.672675194427608	-563700.1312747567	4.6642226806233305e-05	0.00012090584220270896	-0.9999999916031086	
	Epair	565126.755232811	15211455.432483036	-4.385067673179918	17.84714042424683	-565126.7539400982	4.424935035927317e-05	0.00012213545643444785	-0.9999999915624312	
	Epair	565780.0153028099	15208870.955984166	-4.356334187035644	17.925438682905828	-565780.0140047729	4.5574212823045456e-05	0.00011950496326242137	-0.9999999918207461	
	Epair	566023.7858031243	15206987.351885255	-4.345064923270971	17.95432520879388	-566023.7845031153	4.301445094078061e-05	0.00012032350718584616	-0.9999999918359739	
	Epair	567459.8812399087	15202914.081973083	-4.276821612603771	18.135262914632037	-567459.8799268799	4.995358704655015e-05	0.00012343555555854172	-0.99999999113412	
	DeltaE	568549.2605353706	15184178.610343225	-4.223009018786561	18.26792998801349	-568549.2592129343	4.8832548367892045e-05	0.00011878822139568645	-0.9999999917523389	
	Epair	568740.3275754638	15166608.700857421	-4.213746964342996	18.29040803499452	-568740.3262514808	5.0265453060867394e-05	0.00011583686968561293	-0.9999999920275704	
	Epair	569043.7661297116	15154078.398815498	-4.199106326446457	18.32519066537845	-569043.764803382	4.6862455878130296e-05	0.00011520031170455345	-0.9999999922663676	
	DeltaE	571572.8352933368	15146639.944147697	-4.07810814939914	18.599409880631548	-571572.8339492462	4.6908036748026265e-05	0.00010832771111663545	-0.9999999930323399	
	Epair	572541.0272216201	15113742.781643862	-4.034948134467423	18.701622763610164	-572541.0258711722	4.1286767481666385e-05	0.00010286486108972281	-0.9999999938570798	
	Epair	573207.6193427611	15111394.744620755	-4.00855487403246	18.771050212138448	-573207.6179881751	3.990483616261783e-05	0.0001050926947128667	-0.999999993681533	
	Epair	574997.645646032	15098294.48715538	-3.93262394524704	18.959039618543294	-574997.644279964	4.301534599675984e-05	0.00010337729067826471	-0.9999999937313762	
	Epair	575164.6777466992	15065352.163708745	-3.9253714406532585	18.976545204483145	-575164.6763795565	4.53020326573132e-05	0.00010593034347381207	-0.9999999933632123	
	Epair	575278.0157306856	15062206.874959707	-3.920319837361588	18.98854607354287	-575278.0143627949	4.390575264477473e-05	0.00010712617287869984	-0.9999999932981022	
	Epair	575465.0634175371	15057686.773285845	-3.9118717317104394	19.008786993808123	-575465.0620483606	4.693943580591244e-05	0.0001081468104528498	-0.9999999930504466	
	Epair	575692.8698816961	15052218.542340849	-3.90148870107607	19.033697343953936	-575692.8685109209	4.426065251507126e-05	0.00011075923152769323	-0.9999999928866619	
	Epair	576384.4725722577	15041770.707459763	-3.8725555827778795	19.108825095823445	-576384.4711967969	4.334488554007459e-05	0.00010603736340824092	-0.9999999934386173	
	Epair	576467.4740937725	15040450.394828774	-3.8689946469980674	19.117652397498414	-576467.4727177658	4.280903200557211e-05	0.00010698112744132987	-0.9999999933611806	
	DeltaE	576975.974307701	15035495.232813843	-3.84619222452167	19.17136192829865	-576975.9729283466	4.590977342651982e-05	0.00010745543779899598	-0.9999999931727788	
	Epair	577517.3928172216	15032495.06541417	-3.8239092779041703	19.229476893435468	-577517.3914342896	3.840615752658529e-05	0.00010738159274880342	-0.9999999934970482	
	Epair	578351.8482054835	15029953.344092643	-3.7909387851604053	19.32141442689448	-578351.8468168355	3.992837776093982e-05	0.00011292043004315043	-0.9999999928273184	
	DeltaE	578591.6436527409	15028535.558269482	-3.7816757078368033	19.349161386535418	-578591.6422623086	3.9593895485242875e-05	0.00011751233060714397	-0.9999999923115557	
	Epair	579847.1265159482	15019575.803634591	-3.7341441157487463	19.49133886708182	-579847.1251165657	3.75317254655589e-05	0.0001089436454483537	-0.9999999933612937	
	Epair	581374.1587196654	14987750.189720271	-3.6794371929447935	19.645566636908576	-581374.1573115145	3.3357065933265066e-05	9.706006054812916e-05	-0.9999999947332933	
	Epair	581964.2188999634	14985145.094318042	-3.659857439853487	19.70479891186179	-581964.2174885147	3.158096510544794e-05	0.0001033186734935843	-0.999999994163915	
	Epair	582141.1878714245	14981735.55082643	-3.65435277109489	19.72269455175029	-582141.1864589853	3.0410408119679926e-05	9.972405123894317e-05	-0.9999999945651281	
	Epair	582711.9425220601	14978859.168282293	-3.637954315742293	19.777429313622918	-582711.9411067609	2.8022990655173962e-05	9.344950039079546e-05	-0.9999999952409192	
	Epair	582721.2715418504	14975899.42992991	-3.6376900022115146	19.77830150964261	-582721.2701265066	2.8342653562610993e-05	9.313485199550578e-05	-0.9999999952612645	
	Epair	583344.9124071139	14965377.164873872	-3.622149909861608	19.835868897586924	-583344.9109889194	2.4050074746890144e-05	9.551924776509096e-05	-0.9999999951488014	
	Epair	583394.8960404741	14951673.230205882	-3.6209095772576623	19.84062593150942	-583394.8946220379	2.4692594224275214e-05	9.508191951053563e-05	-0.99999999517482	
	Epair	583497.584526361	14946046.495040651	-3.6183614034009945	19.850714202317107	-583497.5831073977	2.290538175189269e-05	0.00010089761288336761	-0.9999999946474754	
